stations,n,n.samples,kim,hub,sch,ley,logbox
USC00243885,1020,60,37.3333,49.3333,27.6667,20.3333,1.3333
USC00243885,1050,70,29.6667,49.3333,20.3333,16.3333,1.3333
USC00243885,1040,80,32.3333,42.3333,21,17.6667,1
USC00243885,1080,90,35,53,26,23,1
USC00243885,1000,100,24.6667,31.6667,15.3333,14.3333,0.3333
USC00243929,1000,10,72.6667,83,55,41,0
USC00243929,1000,20,49,63.3333,36.6667,36.6667,0.3333
USC00243929,1020,30,48.6667,64.6667,35,26.3333,1
USC00243929,1000,40,44,56.6667,27,23.6667,1
USC00243929,1000,50,39.6667,55,29,25.6667,0
USC00243929,1020,60,44.3333,57.3333,35.6667,27.3333,1.3333
USC00243929,1050,70,49,63,34.6667,30.6667,0.6667
USC00243929,1040,80,47.6667,54,33.3333,29.6667,0.6667
USC00243929,1080,90,42,52.6667,27,24.6667,1.6667
USC00243929,1000,100,32,42,22.3333,19.6667,0
USC00243984,1000,10,66,73,54,33.6667,0
USC00243984,1000,20,57.6667,75,41.6667,30.3333,1
USC00243984,1020,30,42,60,28.6667,24.3333,0
USC00243984,1000,40,42.6667,64.6667,31.6667,24,0
USC00243984,1000,50,36,48,28.3333,22.6667,1.6667
USC00243984,1020,60,38.3333,60.6667,28.6667,22.3333,1
USC00243984,1050,70,31.6667,59.6667,21.6667,21.6667,3.3333
USC00243984,1040,80,42,57.3333,29.6667,28.6667,1
USC00243984,1080,90,34.6667,40,23,24,0.3333
USC00243984,1000,100,26.3333,34.6667,18,19,2.3333
USC00244038,1000,10,73.3333,86.6667,59.6667,44.3333,0
USC00244038,1000,20,53,80.6667,40,36.6667,0.3333
USC00244038,1020,30,46.6667,62.6667,33,26,0
USC00244038,1000,40,52.3333,64.6667,36,36.3333,0
USC00244038,1000,50,49.6667,67,36.3333,29.3333,0
USC00244038,1020,60,46.3333,62,33.3333,30.6667,0
USC00244038,1050,70,42,61.6667,30.6667,26.3333,0.3333
USC00244038,1040,80,41.3333,50,29.3333,24,0.3333
USC00244038,1080,90,51.3333,70,37.6667,37.3333,0.6667
USC00244038,1000,100,38.6667,51.3333,30.3333,28.6667,0.6667
USC00244241,1000,10,72.6667,83,62,43,0.3333
USC00244241,1000,20,64.3333,88,47.6667,37.6667,0.3333
USC00244241,1020,30,55,76.6667,43.6667,34,0.6667
USC00244241,1000,40,50,61.3333,38,28.3333,0.3333
USC00244241,1000,50,41.3333,55.3333,33,29.3333,1
USC00244241,1020,60,40.6667,52.3333,29.6667,27,3
USC00244241,1050,70,42.6667,55.6667,30.3333,29.3333,0.6667
USC00244241,1040,80,34.6667,48,24.6667,25.3333,1.6667
USC00244241,1080,90,39,47.3333,29.6667,27.3333,1.3333
USC00244241,1000,100,37,51.3333,25,27.3333,1.6667
USC00244345,1000,10,69.6667,78.6667,57,41.6667,0
USC00244345,1000,20,46.3333,67.6667,38,25.3333,0
USC00244345,1020,30,39,59.6667,30.3333,27.3333,0.3333
USC00244345,1000,40,38,56.6667,27.3333,25.6667,1.3333
USC00244345,1000,50,30.6667,48.3333,22.3333,17.3333,0.3333
USC00244345,1020,60,27.6667,49,20.3333,19.6667,0
USC00244345,1050,70,39.3333,52,26.6667,29.3333,0
USC00244345,1040,80,25.3333,40,15.6667,16.6667,0.6667
USC00244345,1080,90,31.6667,43.6667,22.3333,16.6667,0
USC00244345,1000,100,34.3333,50.3333,25,22.3333,0.3333
USC00244522,1000,10,60.3333,69.6667,48.6667,35.6667,0
USC00244522,1000,20,51,67,38.6667,28,0.6667
USC00244522,1020,30,42,58,27.6667,22.3333,0.3333
USC00244522,1000,40,34,57.3333,22,20.6667,0.6667
USC00244522,1000,50,33.3333,47.3333,22.6667,19,0.3333
USC00244522,1020,60,34,48,21.6667,16.3333,0.6667
USC00244522,1050,70,37.6667,47.3333,25.6667,24.6667,1
USC00244522,1040,80,32,43,22,19,0.3333
USC00244522,1080,90,30.6667,39.6667,20,20.3333,1
USC00244522,1000,100,34.3333,45,22.3333,21,0
USC00244558,1000,10,66,82.3333,52.6667,38,0
USC00244558,1000,20,44.6667,67.6667,34.6667,24,0
USC00244558,1020,30,34.6667,51,27,20.3333,0.3333
USC00244558,1000,40,36.6667,48,25.6667,19.6667,0.6667
USC00244558,1000,50,32,51.6667,22,21,1
USC00244558,1020,60,35.6667,48,25.3333,21.3333,1
USC00244558,1050,70,36,47.3333,27,24,0.3333
USC00244558,1040,80,38.3333,53,25.3333,20.6667,1.3333
USC00244558,1080,90,34,43.3333,20,21.6667,0.3333
USC00244558,1000,100,32,41,20.6667,16.3333,2
USC00245015,1000,10,63.3333,80.3333,54.3333,36.6667,0
USC00245015,1000,20,53,68.3333,38.6667,25.3333,0.6667
USC00245015,1020,30,41.3333,68,32.3333,25,1
USC00245015,1000,40,30.6667,48,21.3333,19.6667,0.3333
USC00245015,1000,50,42.6667,64,31,21,1.6667
USC00245015,1020,60,36,51.6667,22.3333,21,1.3333
USC00245015,1050,70,34,48.6667,23,21.6667,1.6667
USC00245015,1040,80,31.3333,41.3333,20,19,1.6667
USC00245015,1080,90,31.6667,42.3333,20,21.6667,1.3333
USC00245015,1000,100,28.3333,40,19.3333,17,2.3333
USC00245020,1000,10,71,80,58,47,0
USC00245020,1000,20,48,69.3333,37.6667,29.3333,0.6667
USC00245020,1020,30,37.3333,54.3333,25,22.6667,0.3333
USC00245020,1000,40,32,52.6667,21,19,1
USC00245020,1000,50,35.6667,54.3333,27.6667,23.3333,1
USC00245020,1020,60,43,53.6667,30,28,3
USC00245020,1050,70,33,48.6667,25.3333,19,1
USC00245020,1040,80,37,52,25.6667,23.3333,2.3333
USC00245020,1080,90,38.3333,45.6667,26.3333,24.3333,1.3333
USC00245020,1000,100,32.6667,40.3333,23.6667,23.3333,1.6667
USC00245030,1000,10,69.6667,83.6667,54,39.6667,0.3333
USC00245030,1000,20,52,69,39,27.3333,0
USC00245030,1020,30,53,66,41.3333,34.3333,0
USC00245030,1000,40,37.3333,62,25.6667,21,1.3333
USC00245030,1000,50,39.6667,56.3333,25.6667,20.6667,0.6667
USC00245030,1020,60,28,51,18.3333,20.6667,0
USC00245030,1050,70,36,45.3333,23.3333,18,0.3333
USC00245030,1040,80,27.6667,38.6667,19,16.3333,0.6667
USC00245030,1080,90,28.6667,38.3333,21.3333,19.3333,0.3333
USC00245030,1000,100,26.3333,41,18.3333,17.3333,0
USC00245387,1000,10,72.6667,82.3333,58.3333,47.3333,0
USC00245387,1000,20,54,65.6667,42,35.3333,0.3333
USC00245387,1020,30,46.3333,67.3333,33.3333,30.3333,0.3333
USC00245387,1000,40,46.6667,59.6667,33.3333,28.3333,0.3333
USC00245387,1000,50,39.3333,59.3333,25.6667,23.3333,2
USC00245387,1020,60,45,58.3333,33,27,1
USC00245387,1050,70,44.3333,49,28.6667,27,0.3333
USC00245387,1040,80,34.6667,45,24.3333,22.6667,2
USC00245387,1080,90,50.3333,64.3333,34,29.6667,1
USC00245387,1000,100,33.3333,43.6667,23,24,0
USC00245572,1000,10,68,82.6667,53.6667,36.6667,0
USC00245572,1000,20,43,66.3333,33.6667,23.3333,0
USC00245572,1020,30,37,63.6667,26,20,0
USC00245572,1000,40,33.6667,51.3333,21.3333,14,0
USC00245572,1000,50,41,54.3333,28,19,0.3333
USC00245572,1020,60,29.6667,44.6667,20.6667,18.3333,0.3333
USC00245572,1050,70,29,38,17.6667,14,0
USC00245572,1040,80,25.3333,37.6667,14.3333,12.3333,0
USC00245572,1080,90,29,39.3333,19.6667,17,1
USC00245572,1000,100,26.3333,32.3333,16.6667,15.6667,0.3333
USC00245596,1000,10,68.6667,83,58.6667,42.6667,0.3333
USC00245596,1000,20,50.3333,68,35,31.6667,0
USC00245596,1020,30,45,64.6667,33,23.6667,0
USC00245596,1000,40,40.3333,53.3333,29,27,0.3333
USC00245596,1000,50,32.6667,47.3333,22.6667,21,0
USC00245596,1020,60,36.6667,48,26.6667,21,0.3333
USC00245596,1050,70,36.3333,51.3333,26.6667,25,0.3333
USC00245596,1040,80,34,48.3333,23.6667,22,1.3333
USC00245596,1080,90,35.6667,48,26.3333,21.3333,0
USC00245596,1000,100,31.6667,44,21.3333,21,0.6667
USC00245740,1000,10,69,80.3333,60,36.3333,0.3333
USC00245740,1000,20,41.3333,63,33.6667,24.6667,0
USC00245740,1020,30,42.6667,61,30,23.3333,0.6667
USC00245740,1000,40,31.6667,50.3333,22.6667,16.6667,0.3333
USC00245740,1000,50,33,50,22.6667,16.3333,0.6667
USC00245740,1020,60,31.6667,47.6667,21.3333,17.6667,0.6667
USC00245740,1050,70,39.6667,49,25,22,0.3333
USC00245740,1040,80,27,38,17.6667,14,0.6667
USC00245740,1080,90,30.3333,42.3333,17.6667,16.3333,0.3333
USC00245740,1000,100,24,33.6667,16.6667,13,0
USC00245761,1000,10,69.3333,79.3333,53.6667,34.6667,0
USC00245761,1000,20,44.3333,73.3333,34.3333,26,0
USC00245761,1020,30,34.6667,56,26.6667,23.3333,0
USC00245761,1000,40,31,53.3333,23.3333,20,0
USC00245761,1000,50,35,55,22.6667,15,0
USC00245761,1020,60,29.6667,39,19.3333,17.6667,0.3333
USC00245761,1050,70,32,48.3333,24.3333,22,1.6667
USC00245761,1040,80,28,43.3333,20,17,0.3333
USC00245761,1080,90,28.6667,41,21,17.6667,0
USC00245761,1000,100,24,39.3333,18.3333,15,0.3333
USC00246157,1000,10,68.3333,82.6667,54.6667,41.6667,0.3333
USC00246157,1000,20,54.6667,74.3333,42,30.6667,0
USC00246157,1020,30,38.6667,55.6667,28,23.6667,0.3333
USC00246157,1000,40,34.6667,51,25.6667,23.6667,0.3333
USC00246157,1000,50,36.3333,46.3333,23.6667,19.3333,0
USC00246157,1020,60,28.3333,40.6667,21,21,0.6667
USC00246157,1050,70,36,56,24,24.3333,1.3333
USC00246157,1040,80,33,54.3333,23.6667,22.6667,1.3333
USC00246157,1080,90,31.6667,41.3333,25.6667,23.3333,1.6667
USC00246157,1000,100,28.3333,39,16.3333,17.6667,0.6667
USC00246190,1000,10,69,84.3333,56.6667,36.6667,0.3333
USC00246190,1000,20,44,62.6667,31,25.6667,0.6667
USC00246190,1020,30,50.6667,69,38,27.6667,0.6667
USC00246190,1000,40,43.3333,63.6667,32.3333,30.3333,1.3333
USC00246190,1000,50,37.6667,51,26.6667,22.3333,0.6667
USC00246190,1020,60,33.6667,51,25,20.6667,0.3333
USC00246190,1050,70,41.3333,54.3333,28.3333,20,1
USC00246190,1040,80,39,43.6667,24.3333,21.3333,1
USC00246190,1080,90,32.3333,41.6667,24.3333,19,1.6667
USC00246190,1000,100,31,40.6667,20,16.6667,0
USC00246586,1000,10,58.6667,72,45.6667,29.3333,0
USC00246586,1000,20,47.3333,61.3333,32.3333,24,0.3333
USC00246586,1020,30,40.6667,62.3333,26.3333,19.3333,0.6667
USC00246586,1000,40,34,57,26.6667,18,0.3333
USC00246586,1000,50,26.6667,40.6667,18.3333,13.6667,1.3333
USC00246586,1020,60,31.6667,46,22,18.3333,0.3333
USC00246586,1050,70,26.6667,41.6667,18.3333,15,0.3333
USC00246586,1040,80,28,37.6667,16,12.3333,0.3333
USC00246586,1080,90,28,44.6667,19.3333,13.6667,0.6667
USC00246586,1000,100,26.3333,34.6667,15.6667,13,0.3333
USC00246601,1000,10,66.6667,78.3333,52.6667,33,0
USC00246601,1000,20,36.3333,57.3333,28.6667,20,0.3333
USC00246601,1020,30,36,63.3333,27.3333,20.3333,0.6667
USC00246601,1000,40,37.3333,58,26,19,0.3333
USC00246601,1000,50,25.3333,37.3333,17.3333,16.3333,0
USC00246601,1020,60,29.6667,36.6667,21,15,0
USC00246601,1050,70,28,44.6667,19.3333,16.3333,0
USC00246601,1040,80,29.6667,41.6667,16.3333,16.3333,0
USC00246601,1080,90,24.6667,34.3333,15.6667,12,0
USC00246601,1000,100,24.3333,34.3333,19,15.3333,0
USC00246635,1000,10,63,73,50.6667,40.3333,0.3333
USC00246635,1000,20,36.3333,58.6667,25.6667,20.6667,0
USC00246635,1020,30,38.6667,58.6667,30.6667,22.6667,1
USC00246635,1000,40,39.3333,53.6667,30,20.6667,1.3333
USC00246635,1000,50,34.3333,51,22,18.6667,0.6667
USC00246635,1020,60,32.6667,48.6667,25,18.3333,0.3333
USC00246635,1050,70,37.6667,51.3333,26.3333,19.6667,0.6667
USC00246635,1040,80,34.3333,49.3333,21.3333,20.3333,0.3333
USC00246635,1080,90,35,48,22.6667,17.6667,1.6667
USC00246635,1000,100,28,39.3333,17.6667,16,0.3333
USC00246655,1000,10,65.6667,83.6667,54.3333,39,0.3333
USC00246655,1000,20,55.3333,68.6667,42,27,0.6667
USC00246655,1020,30,43.3333,64.3333,28,20.6667,0.6667
USC00246655,1000,40,39,56.6667,30,20,0.3333
USC00246655,1000,50,34.6667,53,23,20,1
USC00246655,1020,60,31.3333,42.3333,19,14.6667,0
USC00246655,1050,70,28,39.6667,19.3333,18,0
USC00246655,1040,80,31,46,19.6667,20.3333,1.6667
USC00246655,1080,90,28.6667,42.6667,18.3333,18,1.3333
USC00246655,1000,100,28.6667,37,18,20.3333,1
USC00246862,1000,10,70.3333,82,57.3333,35.6667,0
USC00246862,1000,20,61.3333,78.6667,46.3333,34,0.3333
USC00246862,1020,30,53,68.6667,39.6667,29,0.6667
USC00246862,1000,40,45.3333,64.3333,35.3333,26.6667,1
USC00246862,1000,50,36,49.6667,26,23,1
USC00246862,1020,60,40,61.3333,31,26,1.3333
USC00246862,1050,70,38,45.6667,26.3333,25.3333,0.6667
USC00246862,1040,80,35,49.3333,25,25,0.3333
USC00246862,1080,90,49.3333,58.3333,32.3333,29,0.3333
USC00246862,1000,100,33.6667,47,24.3333,23,1
USC00246918,1000,10,68,82.3333,58.6667,35,0
USC00246918,1000,20,45.6667,65.3333,32,22,0
USC00246918,1020,30,35.3333,53.3333,25.3333,21.6667,0.3333
USC00246918,1000,40,37.3333,50.6667,26,17,0
USC00246918,1000,50,28.6667,45.6667,21,14.6667,0.6667
USC00246918,1020,60,38,49,26.6667,25,2
USC00246918,1050,70,31.3333,51.3333,17.6667,19,0.6667
USC00246918,1040,80,32,47.6667,20,20,0.6667
USC00246918,1080,90,30.6667,42.6667,19,17.6667,1.3333
USC00246918,1000,100,34.3333,39.6667,22.6667,21.3333,1.6667
USC00247214,1000,10,69.3333,82.6667,57.3333,39,0
USC00247214,1000,20,54.6667,74.6667,40.3333,29.3333,0
USC00247214,1020,30,47.6667,71,38.3333,26.3333,0.3333
USC00247214,1000,40,39.3333,54,27,24,0.6667
USC00247214,1000,50,34,57,26.3333,24.3333,1
USC00247214,1020,60,45.6667,56,36.3333,27,1.6667
USC00247214,1050,70,29.6667,41.6667,20.3333,18.6667,1.6667
USC00247214,1040,80,28.6667,42.6667,19,19,0.6667
USC00247214,1080,90,34,42.3333,26,21.6667,0.6667
USC00247214,1000,100,40.6667,47,26,24,0.6667
USC00247286,1000,10,60,74.6667,48.6667,37.3333,0
USC00247286,1000,20,49.6667,66,38,28.3333,0.3333
USC00247286,1020,30,47.6667,70,35,27,1
USC00247286,1000,40,40,57.3333,30.3333,24.3333,0.6667
USC00247286,1000,50,33,53,22.3333,20,0.6667
USC00247286,1020,60,35,52.6667,28.3333,20.6667,2
USC00247286,1050,70,34.6667,49.6667,26.6667,22,1.3333
USC00247286,1040,80,33.6667,41,22.6667,20.6667,0.6667
USC00247286,1080,90,35.3333,41,23,21,1.6667
USC00247286,1000,100,31.3333,41,20.6667,19.6667,1.6667
USC00247382,1000,10,66,84.3333,52,37,0
USC00247382,1000,20,48,62,30.6667,24.3333,0
USC00247382,1020,30,41.3333,64.3333,27,20,0.3333
USC00247382,1000,40,30.6667,44.3333,20.6667,17,0.3333
USC00247382,1000,50,34.3333,51.6667,25,20.6667,0.3333
USC00247382,1020,60,35.3333,45.3333,22.3333,21.3333,0
USC00247382,1050,70,36,50,24.3333,21,0.3333
USC00247382,1040,80,29.3333,43.6667,19.3333,16.3333,0.3333
USC00247382,1080,90,46.3333,56.6667,30.3333,26.3333,0
USC00247382,1000,100,33.3333,47.6667,22,17,0.6667
USC00247560,1000,10,67,78,55.6667,39.3333,0
USC00247560,1000,20,49.3333,70.6667,35,22.3333,0.3333
USC00247560,1020,30,34.3333,54,22.6667,13.3333,0
USC00247560,1000,40,40,57.6667,29,25,0.3333
USC00247560,1000,50,38,55.6667,24.6667,17,1
USC00247560,1020,60,25,40,17.3333,20.6667,0.6667
USC00247560,1050,70,26.3333,42,17.3333,11,0.3333
USC00247560,1040,80,42.6667,53.6667,30,25,0.6667
USC00247560,1080,90,35,43.6667,24.6667,19,0.6667
USC00247560,1000,100,28,36,17,19,0
USC00247894,1000,10,62,78.6667,55.3333,35.3333,0
USC00247894,1000,20,55.3333,68,39.6667,29.6667,0.3333
USC00247894,1020,30,42.6667,59.6667,28,26.6667,1
USC00247894,1000,40,40.6667,62.3333,31.3333,25.3333,2
USC00247894,1000,50,32.3333,48.6667,22.3333,20.3333,0.6667
USC00247894,1020,60,39,54.6667,28.3333,24.6667,0
USC00247894,1050,70,31.6667,43,24,22.3333,2.6667
USC00247894,1040,80,33,42,27,23,2
USC00247894,1080,90,39,52,27.6667,25.6667,1.6667
USC00247894,1000,100,31.3333,41.3333,23,22.3333,1
USC00248498,1000,10,75,80.3333,58,42.3333,0
USC00248498,1000,20,59.6667,77.6667,43,30.3333,0.6667
USC00248498,1020,30,39.6667,53,27,19.3333,0.3333
USC00248498,1000,40,38.3333,50,27,20.3333,0.3333
USC00248498,1000,50,39.6667,52,27,22.3333,0.6667
USC00248498,1020,60,43.6667,55,30.3333,27.3333,0.3333
USC00248498,1050,70,36,47,24.3333,24.6667,0.3333
USC00248498,1040,80,38.3333,47.6667,27.6667,23.6667,0.6667
USC00248498,1080,90,31.3333,46.3333,22,20,0.3333
USC00248498,1000,100,34.6667,40.3333,22.6667,21.6667,0
USC00248501,1000,10,79,89.6667,63.6667,40,0
USC00248501,1000,20,57.3333,81.3333,43,35,0.3333
USC00248501,1020,30,50.6667,62.6667,37,28,0.6667
USC00248501,1000,40,45,60,34.3333,30,1
USC00248501,1000,50,48.6667,64.6667,38.3333,29.6667,0.3333
USC00248501,1020,60,43.6667,58.6667,32.6667,27.6667,0.3333
USC00248501,1050,70,40,53,30.3333,28.6667,0.6667
USC00248501,1040,80,46.3333,58.6667,31.3333,31,1.3333
USC00248501,1080,90,42.6667,48.6667,27.6667,31.6667,0.3333
USC00248501,1000,100,34,44,24,21.6667,1
USC00248597,1000,10,65.6667,81.3333,54,38.3333,0.3333
USC00248597,1000,20,45,59,30.6667,22.6667,0.3333
USC00248597,1020,30,40,62.6667,28.6667,19.6667,0
USC00248597,1000,40,33.6667,55.6667,24,15.3333,1.3333
USC00248597,1000,50,29.6667,50,21,19.6667,0.6667
USC00248597,1020,60,22.6667,35.3333,15.6667,12.3333,0.3333
USC00248597,1050,70,33.6667,48.3333,23.6667,17.3333,0
USC00248597,1040,80,28,39,18.6667,18.3333,0.3333
USC00248597,1080,90,30,44,19.6667,20,1.3333
USC00248597,1000,100,21.3333,32.3333,14.3333,14.6667,0.3333
USC00248957,1000,10,63.6667,72.6667,55.6667,36.6667,0
USC00248957,1000,20,47,67.6667,35,23.6667,0.3333
USC00248957,1020,30,44.3333,58.3333,33,25.3333,0.6667
USC00248957,1000,40,44,67.6667,32.6667,25.6667,0
USC00248957,1000,50,32.6667,56,22.6667,17,0.3333
USC00248957,1020,60,29,45,19,16,0.3333
USC00248957,1050,70,25.3333,41.3333,15.6667,11.6667,0
USC00248957,1040,80,30.3333,45,20,19,0.3333
USC00248957,1080,90,30.3333,39,17,15.6667,1
USC00248957,1000,100,25.3333,33.6667,15.3333,13.3333,0
USC00250030,1000,10,61.3333,76,49,32.3333,0
USC00250030,1000,20,46.3333,70.6667,35.6667,28,0.3333
USC00250030,1020,30,38,58,29.3333,22,0
USC00250030,1000,40,33.6667,51.3333,23.6667,21.6667,0.3333
USC00250030,1000,50,35,46.3333,20.6667,23,0
USC00250030,1020,60,37,46.6667,23,15,0
USC00250030,1050,70,39,46.3333,28.3333,27.3333,0
USC00250030,1040,80,31.3333,50.3333,19.3333,18,0.3333
USC00250030,1080,90,29,44,16,17.6667,1
USC00250030,1000,100,25,37.3333,17.3333,16.3333,0
USC00250050,1000,10,70.3333,80.6667,56.6667,35.3333,0.3333
USC00250050,1000,20,42.6667,63.6667,32,23,0
USC00250050,1020,30,36.3333,62,28.6667,18,0.3333
USC00250050,1000,40,26.6667,49,18,10.6667,0.3333
USC00250050,1000,50,31,50.3333,21,15.6667,0
USC00250050,1020,60,33,50.6667,18,17.3333,0
USC00250050,1050,70,25.3333,47,16.6667,13,0.3333
USC00250050,1040,80,27.6667,42.3333,19,14.3333,0
USC00250050,1080,90,24.6667,37.6667,14.6667,15.3333,0
USC00250050,1000,100,28.3333,37.6667,19.6667,15,0.3333
USC00250070,1000,10,68.6667,78.3333,55.3333,34.3333,0
USC00250070,1000,20,49.3333,78.3333,40.6667,27,0
USC00250070,1020,30,36,61,28,12,0
USC00250070,1000,40,34.3333,44.3333,22.3333,15,0
USC00250070,1000,50,31,41.6667,20,14,0
USC00250070,1020,60,31.6667,47.6667,21,16.3333,0
USC00250070,1050,70,25,35.3333,14,11,0
USC00250070,1040,80,19.6667,30.6667,12,10.6667,0.6667
USC00250070,1080,90,25,38,16,14.3333,1
USC00250070,1000,100,24,35.6667,15,13.3333,0.3333
USC00250130,1000,10,57.6667,74.6667,44.3333,30.3333,0
USC00250130,1000,20,48.6667,70.3333,38,27.3333,0
USC00250130,1020,30,38.6667,54,25,25.6667,0.3333
USC00250130,1000,40,40,58.3333,27.3333,23,0.3333
USC00250130,1000,50,31,50,20.3333,12.6667,0.6667
USC00250130,1020,60,26.3333,47,18.3333,18.3333,0.6667
USC00250130,1050,70,31.3333,44,20,15.6667,1.3333
USC00250130,1040,80,25.6667,42,17.6667,17.6667,0.6667
USC00250130,1080,90,41.6667,51.3333,27,23,0.6667
USC00250130,1000,100,26.6667,41,18,16.6667,1
USC00250375,1000,10,63.3333,75.6667,52.6667,32.6667,0
USC00250375,1000,20,42.3333,63.6667,33,22.3333,0
USC00250375,1020,30,39,63.6667,28,17,0
USC00250375,1000,40,21.3333,41.6667,14.3333,9.6667,0
USC00250375,1000,50,22.6667,40.3333,15,11,0
USC00250375,1020,60,26.3333,43.3333,18.3333,12.6667,0
USC00250375,1050,70,21.3333,31.6667,12.6667,9.6667,0
USC00250375,1040,80,28,42,15.6667,17,0
USC00250375,1080,90,22.6667,31.6667,14,11,0
USC00250375,1000,100,18.6667,28.6667,10,11.3333,0
USC00250420,1000,10,57.3333,75.6667,46,32,0
USC00250420,1000,20,48,68.3333,38.6667,29,0
USC00250420,1020,30,41.6667,59,27.3333,18,0
USC00250420,1000,40,30.6667,49.6667,18.6667,19.3333,0
USC00250420,1000,50,32.3333,44,20.6667,19,0
USC00250420,1020,60,32.6667,48.3333,19,16,0
USC00250420,1050,70,25.3333,41.6667,17.6667,13.3333,0.6667
USC00250420,1040,80,25.6667,41,15.3333,11.3333,0.3333
USC00250420,1080,90,30.6667,45,15.6667,15.6667,0.6667
USC00250420,1000,100,18.6667,33,12,9.3333,0.3333
USC00250435,1000,10,69,78,56.6667,42.6667,0
USC00250435,1000,20,52.6667,71.6667,39,25.3333,0
USC00250435,1020,30,41.3333,61.6667,28.6667,19.3333,0
USC00250435,1000,40,27.6667,41,18.3333,16,0.3333
USC00250435,1000,50,27,42.6667,16.3333,13,0
USC00250435,1020,60,26,45.6667,14.6667,10.3333,0.3333
USC00250435,1050,70,29.6667,47.3333,17.6667,14.6667,0
USC00250435,1040,80,25.6667,42.6667,17.3333,15,0.3333
USC00250435,1080,90,24.6667,35,15,14.3333,0.3333
USC00250435,1000,100,21.3333,30.6667,12,9,0.3333
USC00250445,1000,10,62.6667,71,52,34.6667,0
USC00250445,1000,20,47.3333,67.6667,34.6667,25,0.3333
USC00250445,1020,30,33.6667,53.6667,24.3333,20,0
USC00250445,1000,40,35,53.6667,24.6667,17.3333,0.3333
USC00250445,1000,50,32.6667,50,21.3333,17.6667,0.3333
USC00250445,1020,60,20,32,12,12,0
USC00250445,1050,70,27,36.6667,16.3333,14,0
USC00250445,1040,80,29,47.3333,19,15,0.3333
USC00250445,1080,90,30,41,18.3333,17.6667,0.6667
USC00250445,1000,100,21,30,8.6667,7,0
USC00250640,1000,10,71,81.6667,57.6667,41.6667,0
USC00250640,1000,20,41.3333,65,27.6667,17.6667,0
USC00250640,1020,30,35.6667,61,25.3333,18.3333,0
USC00250640,1000,40,29.3333,47.3333,19.6667,16.6667,1
USC00250640,1000,50,30,49.6667,21.6667,16.6667,0
USC00250640,1020,60,22,35.6667,13.6667,11.3333,0
USC00250640,1050,70,35.3333,45,23.3333,19.3333,0.3333
USC00250640,1040,80,32.3333,38.6667,20,13,0
USC00250640,1080,90,23,34.6667,11.3333,10.6667,0
USC00250640,1000,100,23,38.6667,17.6667,12,0.3333
USC00250760,1000,10,56.3333,70,46.3333,32.3333,0
USC00250760,1000,20,43,62.6667,32.3333,21,0
USC00250760,1020,30,43.6667,66.6667,32.3333,20,0
USC00250760,1000,40,36.6667,57.3333,23.3333,22,0
USC00250760,1000,50,25.6667,47.3333,18.3333,12.6667,0
USC00250760,1020,60,32.6667,56.3333,22.6667,14.3333,0
USC00250760,1050,70,24,36,14.6667,13.6667,0
USC00250760,1040,80,22.6667,40.3333,13.6667,13.3333,0.6667
USC00250760,1080,90,27,41,16,14,0
USC00250760,1000,100,22.3333,35.6667,12.3333,15.6667,0
USC00250865,1000,10,71,83.6667,59.3333,43.6667,0
USC00250865,1000,20,37.3333,66,28.6667,22.3333,0
USC00250865,1020,30,35.3333,46.6667,23.3333,16,0
USC00250865,1000,40,30,51.3333,21.6667,17.3333,0.3333
USC00250865,1000,50,34,47.3333,23.3333,19,0
USC00250865,1020,60,26.3333,43,18.6667,16,0.3333
USC00250865,1050,70,32,47.3333,24.3333,21.3333,0
USC00250865,1040,80,31.3333,45.3333,19.6667,16,0
USC00250865,1080,90,33,43.3333,21.3333,18.6667,0
USC00250865,1000,100,29,35.3333,20.6667,17.3333,0.6667
USC00250930,1000,10,68.3333,84.6667,55,36.3333,0.3333
USC00250930,1000,20,39.6667,61.6667,32,16.6667,0
USC00250930,1020,30,38.3333,57.6667,27,18.3333,0
USC00250930,1000,40,27,44,17,11.3333,0
USC00250930,1000,50,26,47.6667,16.6667,11,0
USC00250930,1020,60,32.3333,46,21.3333,13.6667,0
USC00250930,1050,70,27,49.6667,15.3333,11.6667,0
USC00250930,1040,80,20,37.6667,10.6667,9.6667,0
USC00250930,1080,90,24.3333,39.3333,16.6667,15.6667,0
USC00250930,1000,100,28,41.3333,16.3333,13.3333,0
USC00251145,1000,10,68.3333,82.6667,56,41,0
USC00251145,1000,20,54,72,37.6667,30.3333,0.3333
